42,702
105,636
161,596
204,574
238,556
268,540
292,520
310,513
329,497
339,490
343,484
351,484
361,475
368,468
373,468
377,473
382,462
380,467
381,461
381,465
384,461
384,460
385,465
387,461
390,460
392,463
395,459
396,455
397,453
398,456
399,456
401,456
401,457
402,455
403,452
403,456
